,bukken_num,title,address,line1,station1,time1,line2,station2,time2,line3,station3,time3,price,rent,fee,deposit,key,room_type,room_size,url
3225,1999,ＺＥＮ,東京都大田区千鳥１,東急池上線,千鳥町駅,3,東急多摩川線,武蔵新田駅,10.0,東急多摩川線,下丸子駅,11.0,80000.0,77000.0,3000.0,77000.0,0.0,1K,25.65,https://suumo.jp/chintai/jnc_000069752528/?bc=100244273588
3226,2000,リジェールせきば,東京都八王子市大塚,多摩都市モノレール,大塚・帝京大学駅,1,京王相模原線,京王多摩センター駅,21.0,多摩都市モノレール,中央大学・明星大学駅,11.0,66000.0,63000.0,3000.0,63000.0,63000.0,1K,23.78,https://suumo.jp/chintai/jnc_000023563594/?bc=100255040601
3227,2000,リジェールせきば,東京都八王子市大塚,多摩都市モノレール,大塚・帝京大学駅,1,京王相模原線,京王多摩センター駅,21.0,多摩都市モノレール,中央大学・明星大学駅,11.0,72000.0,69000.0,3000.0,69000.0,69000.0,1K,23.78,https://suumo.jp/chintai/jnc_000019665653/?bc=100257531326
3228,2001,西武新宿線 久米川駅 4階建 築13年,東京都東村山市栄町２,西武新宿線,久米川駅,3,西武多摩湖線,萩山駅,17.0,西武新宿線,東村山駅,17.0,66000.0,62000.0,4000.0,62000.0,0.0,ワンルーム,23.18,https://suumo.jp/chintai/jnc_000058261219/?bc=100258773772
3229,2001,西武新宿線 久米川駅 4階建 築13年,東京都東村山市栄町２,西武新宿線,久米川駅,3,西武多摩湖線,萩山駅,17.0,西武新宿線,東村山駅,17.0,67000.0,63000.0,4000.0,63000.0,0.0,ワンルーム,23.18,https://suumo.jp/chintai/jnc_000062361420/?bc=100257290788
3230,2002,スプリングＫ,東京都世田谷区南烏山３,京王線,芦花公園駅,1,京王線,八幡山駅,11.0,京王線,千歳烏山駅,12.0,69000.0,67000.0,2000.0,67000.0,0.0,1K,18.27,https://suumo.jp/chintai/jnc_000013438261/?bc=100255514823
3231,2003,サザンEX　I,東京都足立区六町１,つくばエクスプレス,六町駅,3,つくばエクスプレス,青井駅,17.0,東京メトロ千代田線,北綾瀬駅,22.0,69800.0,66000.0,3800.0,0.0,33000.0,1K,22.75,https://suumo.jp/chintai/jnc_000069601546/?bc=100258181125
3232,2004,ベラッジオ,東京都板橋区高島平８,都営三田線,高島平駅,3,東武東上線,成増駅,22.0,都営三田線,西台駅,18.0,77000.0,75000.0,2000.0,75000.0,75000.0,1K,25.11,https://suumo.jp/chintai/jnc_000069333867/?bc=100255883537
3233,2005,ビクロス,東京都足立区竹の塚６,東武伊勢崎線,竹ノ塚駅,3,東武伊勢崎線,西新井駅,25.0,日暮里・舎人ライナー,舎人公園駅,29.0,77500.0,73000.0,4500.0,0.0,0.0,1K,25.73,https://suumo.jp/chintai/jnc_000065937287/?bc=100239010076
3234,2005,ビクロス,東京都足立区竹の塚６,東武伊勢崎線,竹ノ塚駅,3,東武伊勢崎線,西新井駅,25.0,日暮里・舎人ライナー,舎人公園駅,29.0,79000.0,75000.0,4000.0,0.0,0.0,1K,25.75,https://suumo.jp/chintai/jnc_000069881149/?bc=100259092780
3235,2005,ビクロス,東京都足立区竹の塚６,東武伊勢崎線,竹ノ塚駅,3,東武伊勢崎線,西新井駅,25.0,日暮里・舎人ライナー,舎人公園駅,29.0,79500.0,75000.0,4500.0,0.0,0.0,1K,25.75,https://suumo.jp/chintai/jnc_000055426368/?bc=100258751952
3236,2005,ビクロス,東京都足立区竹の塚６,東武伊勢崎線,竹ノ塚駅,3,東武伊勢崎線,西新井駅,25.0,日暮里・舎人ライナー,舎人公園駅,29.0,79500.0,75000.0,4500.0,0.0,0.0,1K,25.73,https://suumo.jp/chintai/jnc_000069825152/?bc=100237279167
3237,2006,都営三田線 本蓮沼駅 地下1地上3階建 築15年,東京都板橋区泉町,都営三田線,本蓮沼駅,3,都営三田線,板橋本町駅,13.0,ＪＲ京浜東北線,赤羽駅,37.0,80000.0,77000.0,3000.0,77000.0,0.0,1K,27.46,https://suumo.jp/chintai/jnc_000068109611/?bc=100251286624
3238,2007,西武新宿線 武蔵関駅 8階建 築13年,東京都練馬区関町北１,西武新宿線,武蔵関駅,6,西武新宿線,上石神井駅,15.0,西武新宿線,東伏見駅,23.0,74000.0,65000.0,9000.0,0.0,65000.0,1K,21.44,https://suumo.jp/chintai/jnc_000021606162/?bc=100257150055
3239,2007,西武新宿線 武蔵関駅 8階建 築13年,東京都練馬区関町北１,西武新宿線,武蔵関駅,6,西武新宿線,上石神井駅,15.0,西武新宿線,東伏見駅,23.0,74000.0,59000.0,15000.0,0.0,0.0,1K,21.44,https://suumo.jp/chintai/jnc_000038005672/?bc=100257795617
3240,2007,西武新宿線 武蔵関駅 8階建 築13年,東京都練馬区関町北１,西武新宿線,武蔵関駅,6,西武新宿線,上石神井駅,15.0,西武新宿線,東伏見駅,23.0,75000.0,67000.0,8000.0,67000.0,67000.0,1K,21.44,https://suumo.jp/chintai/jnc_000038005671/?bc=100257150039
3241,2008,ＪＲ中央線 八王子駅 3階建 築13年,東京都八王子市子安町１,ＪＲ中央線,八王子駅,6,京王線,京王八王子駅,13.0,京王線,北野駅,18.0,66000.0,64000.0,2000.0,0.0,0.0,1K,20.09,https://suumo.jp/chintai/jnc_000047169484/?bc=100257422653
3242,2009,メゾン大塚,東京都八王子市大塚,多摩都市モノレール,大塚・帝京大学駅,9,京王線,聖蹟桜ヶ丘駅,19.0,京王相模原線,京王多摩センター駅,24.0,68000.0,64000.0,4000.0,0.0,0.0,1K,25.8,https://suumo.jp/chintai/jnc_000049802068/?bc=100257187444
3243,2010,プラシード　栄,東京都羽村市栄町２,ＪＲ青梅線,小作駅,10,ＪＲ青梅線,羽村駅,24.0,,,,69500.0,66500.0,3000.0,0.0,66500.0,1K,30.96,https://suumo.jp/chintai/jnc_000069521510/?bc=100257243480
3244,2011,ＪＲ青梅線 小作駅 6階建 築7年,東京都羽村市栄町２,ＪＲ青梅線,小作駅,10,ＪＲ青梅線,羽村駅,24.0,ＪＲ青梅線,河辺駅,30.0,69500.0,66500.0,3000.0,0.0,66500.0,1K,30.96,https://suumo.jp/chintai/jnc_000069546555/?bc=100229257092
3245,2012,アクシア南大沢,東京都八王子市南大沢１,京王相模原線,南大沢駅,10,京王相模原線,京王堀之内駅,20.0,小田急多摩線,唐木田駅,1132.0,70000.0,67000.0,3000.0,0.0,0.0,1K,27.88,https://suumo.jp/chintai/jnc_000016250944/?bc=100252439164
3246,2013,京王相模原線 南大沢駅 3階建 築9年,東京都八王子市南大沢１,京王相模原線,南大沢駅,10,京王相模原線,京王堀之内駅,22.0,小田急多摩線,唐木田駅,40.0,70000.0,67000.0,3000.0,0.0,0.0,1K,27.88,https://suumo.jp/chintai/jnc_000052241122/?bc=100252463029
3247,2014,ＪＲ埼京線 浮間舟渡駅 5階建 築13年,東京都板橋区舟渡２,ＪＲ埼京線,浮間舟渡駅,6,都営三田線,蓮根駅,23.0,ＪＲ埼京線,北赤羽駅,24.0,70000.0,60000.0,10000.0,0.0,60000.0,1K,20.46,https://suumo.jp/chintai/jnc_000052890841/?bc=100255554828
3248,2014,ＪＲ埼京線 浮間舟渡駅 5階建 築13年,東京都板橋区舟渡２,ＪＲ埼京線,浮間舟渡駅,6,都営三田線,蓮根駅,23.0,ＪＲ埼京線,北赤羽駅,24.0,75500.0,70000.0,5500.0,0.0,70000.0,1K,21.32,https://suumo.jp/chintai/jnc_000022845641/?bc=100241658157
3249,2015,ピッコロ西ケ原,東京都北区西ケ原４,東京メトロ南北線,西ヶ原駅,9,ＪＲ山手線,駒込駅,12.0,都営三田線,巣鴨駅,12.0,70000.0,67000.0,3000.0,67000.0,67000.0,ワンルーム,19.09,https://suumo.jp/chintai/jnc_000040697149/?bc=100246087625
3250,2016,ＪＲ八高線 北八王子駅 4階建 築12年,東京都八王子市高倉町,ＪＲ八高線,北八王子駅,7,ＪＲ八高線,小宮駅,27.0,ＪＲ中央線,豊田駅,26.0,70500.0,67500.0,3000.0,0.0,0.0,1K,30.96,https://suumo.jp/chintai/jnc_000068957127/?bc=100257002022
3251,2017,Ｓｔｉｌｌ　I,東京都八王子市高倉町,ＪＲ八高線,北八王子駅,7,ＪＲ八高線,小宮駅,27.0,ＪＲ中央線,豊田駅,26.0,70500.0,67500.0,3000.0,0.0,0.0,1K,30.96,https://suumo.jp/chintai/jnc_000068928290/?bc=100257643174
3252,2018,M’s,東京都八王子市堀之内３,京王相模原線,京王堀之内駅,6,多摩都市モノレール,大塚・帝京大学駅,24.0,多摩都市モノレール,中央大学・明星大学駅,30.0,71500.0,66500.0,5000.0,0.0,66500.0,1K,27.91,https://suumo.jp/chintai/jnc_000069706284/?bc=100258369827
3253,2018,M’s,東京都八王子市堀之内３,京王相模原線,京王堀之内駅,6,多摩都市モノレール,大塚・帝京大学駅,24.0,多摩都市モノレール,中央大学・明星大学駅,30.0,72500.0,67500.0,5000.0,0.0,67500.0,1K,30.31,https://suumo.jp/chintai/jnc_000069521286/?bc=100257241021
3254,2019,リヴェールハウス八王子,東京都八王子市八日町,ＪＲ中央線,八王子駅,9,京王線,京王八王子駅,13.0,京王高尾線,京王片倉駅,24.0,73000.0,66000.0,7000.0,66000.0,66000.0,ワンルーム,26.55,https://suumo.jp/chintai/jnc_000063839208/?bc=100258051498
3255,2020,都営三田線 板橋本町駅 11階建 築14年,東京都板橋区大和町,都営三田線,板橋本町駅,2,都営三田線,本蓮沼駅,14.0,東武東上線,中板橋駅,18.0,74500.0,64500.0,10000.0,0.0,64500.0,1K,19.8,https://suumo.jp/chintai/jnc_000044651740/?bc=100257319964
3256,2020,都営三田線 板橋本町駅 11階建 築14年,東京都板橋区大和町,都営三田線,板橋本町駅,2,都営三田線,本蓮沼駅,14.0,東武東上線,中板橋駅,18.0,76000.0,66000.0,10000.0,0.0,66000.0,1K,19.8,https://suumo.jp/chintai/jnc_000068956972/?bc=100254018227
3257,2020,都営三田線 板橋本町駅 11階建 築14年,東京都板橋区大和町,都営三田線,板橋本町駅,2,都営三田線,本蓮沼駅,14.0,東武東上線,中板橋駅,18.0,77000.0,67000.0,10000.0,67000.0,67000.0,1K,19.77,https://suumo.jp/chintai/jnc_000069471431/?bc=100256824134
3258,2021,itabashi base,東京都板橋区仲宿,都営三田線,板橋区役所前駅,8,都営三田線,板橋本町駅,12.0,都営三田線,新板橋駅,17.0,77000.0,74000.0,3000.0,0.0,0.0,1K,20.9,https://suumo.jp/chintai/jnc_000069680470/?bc=100229938478
3259,2022,荻窪カフェレジデンス,東京都杉並区荻窪５,ＪＲ中央線,荻窪駅,5,,,,,,,77000.0,71000.0,6000.0,71000.0,71000.0,ワンルーム,20.33,https://suumo.jp/chintai/jnc_000069520749/?bc=100210257181
3260,2022,荻窪カフェレジデンス,東京都杉並区荻窪５,ＪＲ中央線,荻窪駅,5,,,,,,,78000.0,72000.0,6000.0,72000.0,72000.0,1K,20.33,https://suumo.jp/chintai/jnc_000069136187/?bc=100243516954
3261,2022,荻窪カフェレジデンス,東京都杉並区荻窪５,ＪＲ中央線,荻窪駅,5,,,,,,,79000.0,73000.0,6000.0,73000.0,73000.0,ワンルーム,20.33,https://suumo.jp/chintai/jnc_000069054795/?bc=100247196693
3262,2022,荻窪カフェレジデンス,東京都杉並区荻窪５,ＪＲ中央線,荻窪駅,5,,,,,,,80000.0,74000.0,6000.0,74000.0,74000.0,ワンルーム,20.33,https://suumo.jp/chintai/jnc_000058813783/?bc=100255491684
3263,2023,ビバリーホームズ吉祥寺南,東京都三鷹市牟礼２,京王井の頭線,三鷹台駅,10,京王井の頭線,井の頭公園駅,15.0,ＪＲ中央線,吉祥寺駅,28.0,77500.0,69500.0,8000.0,69500.0,0.0,ワンルーム,20.44,https://suumo.jp/chintai/jnc_000017330772/?bc=100259116060
3264,2024,メインステージ板橋蓮根II,東京都板橋区坂下３,都営三田線,蓮根駅,8,ＪＲ埼京線,浮間舟渡駅,17.0,都営三田線,志村三丁目駅,17.0,79000.0,65000.0,14000.0,0.0,65000.0,1K,25.95,https://suumo.jp/chintai/jnc_000041320664/?bc=100130994461
3265,2025,ステージ　グラシア,東京都板橋区高島平１,都営三田線,西台駅,9,都営三田線,高島平駅,10.0,都営三田線,蓮根駅,15.0,79600.0,75000.0,4600.0,0.0,75000.0,1K,25.08,https://suumo.jp/chintai/jnc_000046125481/?bc=100256220392
3266,2026,都営三田線 西台駅 7階建 築8年,東京都板橋区高島平１,都営三田線,西台駅,10,都営三田線,高島平駅,11.0,都営三田線,蓮根駅,16.0,79600.0,75000.0,4600.0,0.0,75000.0,1K,25.08,https://suumo.jp/chintai/jnc_000046153735/?bc=100252345611
3267,2027,アクアハイツ,東京都昭島市松原町４,ＪＲ青梅線,拝島駅,3,ＪＲ五日市線,熊川駅,19.0,,,,62000.0,59000.0,3000.0,59000.0,0.0,1K,24.18,https://suumo.jp/chintai/jnc_000068786198/?bc=100237532790
3268,2027,アクアハイツ,東京都昭島市松原町４,ＪＲ青梅線,拝島駅,3,ＪＲ五日市線,熊川駅,19.0,,,,65000.0,62000.0,3000.0,62000.0,31000.0,1K,24.18,https://suumo.jp/chintai/jnc_000068572719/?bc=100251869552
3269,2028,ＪＲ京浜東北線 王子駅 3階建 築11年,東京都北区滝野川２,ＪＲ京浜東北線,王子駅,4,東京メトロ南北線,西ヶ原駅,14.0,都電荒川線,飛鳥山駅,6.0,74000.0,74000.0,0.0,74000.0,74000.0,ワンルーム,24.3,https://suumo.jp/chintai/jnc_000050228078/?bc=100256004690
3270,2029,Ｓｔａｒ　Ｓｔａｇｅ,東京都中野区江古田４,西武新宿線,沼袋駅,8,西武新宿線,野方駅,18.0,都営大江戸線,新江古田駅,18.0,63000.0,60000.0,3000.0,0.0,0.0,1K,16.65,https://suumo.jp/chintai/jnc_000069736202/?bc=100258275896
3271,2030,ラフェリオ武蔵砂川,東京都立川市砂川町８,西武拝島線,武蔵砂川駅,9,西武拝島線,玉川上水駅,23.0,多摩都市モノレール,砂川七番駅,31.0,70000.0,67000.0,3000.0,0.0,67000.0,2K,31.76,https://suumo.jp/chintai/jnc_000069404134/?bc=100256574889
3272,2031,ルーブル武蔵関,東京都練馬区関町北５,西武新宿線,武蔵関駅,7,西武新宿線,東伏見駅,14.0,西武池袋線,大泉学園駅,12.0,71000.0,61000.0,10000.0,0.0,61000.0,1K,20.5,https://suumo.jp/chintai/jnc_000032984103/?bc=100258137931
3273,2031,ルーブル武蔵関,東京都練馬区関町北５,西武新宿線,武蔵関駅,7,西武新宿線,東伏見駅,14.0,西武池袋線,大泉学園駅,12.0,71500.0,61500.0,10000.0,0.0,61500.0,1K,20.5,https://suumo.jp/chintai/jnc_000069637215/?bc=100257750061
3274,2032,西武池袋線 清瀬駅 5階建 築12年,東京都清瀬市元町１,西武池袋線,清瀬駅,2,西武池袋線,秋津駅,28.0,西武池袋線,東久留米駅,30.0,72000.0,67000.0,5000.0,67000.0,0.0,1K,25.06,https://suumo.jp/chintai/jnc_000069583404/?bc=100258771369
3275,2033,リブラ一之江,東京都江戸川区一之江町,都営新宿線,船堀駅,8,都営新宿線,一之江駅,14.0,東京メトロ東西線,葛西駅,29.0,73000.0,70000.0,3000.0,70000.0,70000.0,1DK,25.3,https://suumo.jp/chintai/jnc_000037551340/?bc=100249382442
3276,2034,サン　クレア,東京都青梅市千ヶ瀬町４,ＪＲ青梅線,東青梅駅,10,ＪＲ青梅線,河辺駅,18.0,ＪＲ青梅線,小作駅,10.0,75500.0,73000.0,2500.0,0.0,0.0,1LDK,47.81,https://suumo.jp/chintai/jnc_000068912476/?bc=100253933479
3277,2035,ＪＲ青梅線 東青梅駅 4階建 築7年,東京都青梅市千ヶ瀬町４,ＪＲ青梅線,東青梅駅,10,ＪＲ青梅線,河辺駅,18.0,ＪＲ青梅線,青梅駅,19.0,75500.0,73000.0,2500.0,0.0,0.0,1LDK,47.81,https://suumo.jp/chintai/jnc_000068928382/?bc=100181993202
3278,2036,京成本線 京成小岩駅 11階建 築14年,東京都江戸川区北小岩６,京成本線,京成小岩駅,2,ＪＲ総武線,小岩駅,20.0,,,,77000.0,72000.0,5000.0,0.0,36000.0,1K,26.42,https://suumo.jp/chintai/jnc_000067275394/?bc=100258555413
3279,2037,西武新宿線 鷺ノ宮駅 7階建 築11年,東京都中野区鷺宮４,西武新宿線,鷺ノ宮駅,6,西武新宿線,都立家政駅,14.0,西武池袋線,中村橋駅,18.0,77000.0,67600.0,9400.0,0.0,67600.0,1K,20.24,https://suumo.jp/chintai/jnc_000056594182/?bc=100258287643
3280,2037,西武新宿線 鷺ノ宮駅 7階建 築11年,東京都中野区鷺宮４,西武新宿線,鷺ノ宮駅,6,西武新宿線,都立家政駅,14.0,西武池袋線,中村橋駅,18.0,77600.0,68200.0,9400.0,0.0,68200.0,1K,20.24,https://suumo.jp/chintai/jnc_000069717780/?bc=100256839609
3281,2037,西武新宿線 鷺ノ宮駅 7階建 築11年,東京都中野区鷺宮４,西武新宿線,鷺ノ宮駅,6,西武新宿線,都立家政駅,14.0,西武池袋線,中村橋駅,18.0,78000.0,69000.0,9000.0,69000.0,69000.0,1K,20.24,https://suumo.jp/chintai/jnc_000038283682/?bc=100252080931
3282,2037,西武新宿線 鷺ノ宮駅 7階建 築11年,東京都中野区鷺宮４,西武新宿線,鷺ノ宮駅,6,西武新宿線,都立家政駅,14.0,西武池袋線,中村橋駅,18.0,78000.0,70000.0,8000.0,0.0,0.0,1K,20.24,https://suumo.jp/chintai/jnc_000069717779/?bc=100254433377
3283,2037,西武新宿線 鷺ノ宮駅 7階建 築11年,東京都中野区鷺宮４,西武新宿線,鷺ノ宮駅,6,西武新宿線,都立家政駅,14.0,西武池袋線,中村橋駅,18.0,78000.0,69000.0,9000.0,69000.0,69000.0,1K,20.24,https://suumo.jp/chintai/jnc_000068679325/?bc=100251820707
3284,2038,ルーブル鷺宮六番館,東京都中野区鷺宮４,西武新宿線,鷺ノ宮駅,6,西武新宿線,都立家政駅,12.0,西武池袋線,中村橋駅,17.0,77000.0,67600.0,9400.0,0.0,67600.0,1K,20.24,https://suumo.jp/chintai/jnc_000056588102/?bc=100258151314
3285,2038,ルーブル鷺宮六番館,東京都中野区鷺宮４,西武新宿線,鷺ノ宮駅,6,西武新宿線,都立家政駅,12.0,西武池袋線,中村橋駅,17.0,77400.0,68000.0,9400.0,0.0,68000.0,1K,20.24,https://suumo.jp/chintai/jnc_000069717777/?bc=100254728064
3286,2038,ルーブル鷺宮六番館,東京都中野区鷺宮４,西武新宿線,鷺ノ宮駅,6,西武新宿線,都立家政駅,12.0,西武池袋線,中村橋駅,17.0,77600.0,68200.0,9400.0,0.0,68200.0,1K,20.24,https://suumo.jp/chintai/jnc_000038659038/?bc=100258188605
3287,2038,ルーブル鷺宮六番館,東京都中野区鷺宮４,西武新宿線,鷺ノ宮駅,6,西武新宿線,都立家政駅,12.0,西武池袋線,中村橋駅,17.0,78000.0,69000.0,9000.0,69000.0,69000.0,1K,20.24,https://suumo.jp/chintai/jnc_000037471485/?bc=100257016920
3288,2038,ルーブル鷺宮六番館,東京都中野区鷺宮４,西武新宿線,鷺ノ宮駅,6,西武新宿線,都立家政駅,12.0,西武池袋線,中村橋駅,17.0,78000.0,70000.0,8000.0,0.0,0.0,1K,20.24,https://suumo.jp/chintai/jnc_000052340877/?bc=100254433331
3289,2039,ルーブル多摩川七番館,東京都大田区多摩川２,東急多摩川線,矢口渡駅,7,東急池上線,蓮沼駅,18.0,東急多摩川線,武蔵新田駅,20.0,78000.0,69000.0,9000.0,0.0,0.0,1K,20.48,https://suumo.jp/chintai/jnc_000069173853/?bc=100255272574
3290,2039,ルーブル多摩川七番館,東京都大田区多摩川２,東急多摩川線,矢口渡駅,7,東急池上線,蓮沼駅,18.0,東急多摩川線,武蔵新田駅,20.0,79000.0,64000.0,15000.0,0.0,64000.0,1K,22.82,https://suumo.jp/chintai/jnc_000069557772/?bc=100257355536
3291,2039,ルーブル多摩川七番館,東京都大田区多摩川２,東急多摩川線,矢口渡駅,7,東急池上線,蓮沼駅,18.0,東急多摩川線,武蔵新田駅,20.0,79000.0,71000.0,8000.0,0.0,71000.0,1K,20.79,https://suumo.jp/chintai/jnc_000066348195/?bc=100239411821
3292,2040,ルーブル東蒲田弐番館,東京都大田区大森中１,京急本線,梅屋敷駅,6,京急本線,京急蒲田駅,12.0,ＪＲ京浜東北線,蒲田駅,18.0,78000.0,68000.0,10000.0,0.0,0.0,1K,20.48,https://suumo.jp/chintai/jnc_000065814619/?bc=100236553092
3293,2041,東急池上線 池上駅 4階建 築13年,東京都大田区池上６,東急池上線,池上駅,6,ＪＲ京浜東北線,蒲田駅,21.0,東急池上線,蓮沼駅,12.0,79000.0,79000.0,0.0,79000.0,79000.0,ワンルーム,23.94,https://suumo.jp/chintai/jnc_000069430048/?bc=100256686126
3294,2042,ラファイン平和台,東京都練馬区北町６,東京メトロ有楽町線,平和台駅,6,,,,,,,79000.0,74000.0,5000.0,0.0,148000.0,1K,23.0,https://suumo.jp/chintai/jnc_000068935995/?bc=100257058283
3295,2043,エスペルーモ上池台,東京都大田区上池台４,東急池上線,長原駅,10,東急池上線,旗の台駅,15.0,東急大井町線,荏原町駅,15.0,79500.0,69500.0,10000.0,69500.0,0.0,1K,21.0,https://suumo.jp/chintai/jnc_000069299669/?bc=100255968670
3296,2044,Branche鷺ノ宮II,東京都練馬区中村南３,西武新宿線,鷺ノ宮駅,10,西武池袋線,中村橋駅,11.0,西武新宿線,都立家政駅,14.0,80000.0,70000.0,10000.0,0.0,0.0,1K,23.2,https://suumo.jp/chintai/jnc_000067544432/?bc=100241957533
3297,2045,西武新宿線 鷺ノ宮駅 4階建 築7年,東京都練馬区中村南３,西武新宿線,鷺ノ宮駅,10,西武池袋線,中村橋駅,11.0,西武新宿線,都立家政駅,14.0,80000.0,70000.0,10000.0,0.0,0.0,1K,23.2,https://suumo.jp/chintai/jnc_000067544434/?bc=100253180785
3298,2046,ルーブル羽田萩中,東京都大田区萩中１,京急空港線,糀谷駅,8,京急本線,京急蒲田駅,12.0,京急本線,雑色駅,15.0,80000.0,71500.0,8500.0,0.0,71500.0,1K,21.17,https://suumo.jp/chintai/jnc_000025823890/?bc=100255667815
3299,2047,プレール・ドゥーク上池袋,東京都豊島区上池袋３,東武東上線,北池袋駅,6,ＪＲ埼京線,板橋駅,11.0,東武東上線,下板橋駅,13.0,80000.0,70000.0,10000.0,0.0,70000.0,1K,21.09,https://suumo.jp/chintai/jnc_000068294027/?bc=100251362121
3300,2048,東武東上線 北池袋駅 10階建 築9年,東京都豊島区池袋本町２,東武東上線,北池袋駅,10,ＪＲ山手線,池袋駅,15.0,東武東上線,大山駅,14.0,80000.0,70000.0,10000.0,0.0,70000.0,1K,21.0,https://suumo.jp/chintai/jnc_000067468183/?bc=100246369614
3301,2049,多摩都市モノレール 大塚・帝京大学駅 5階建 築14年,東京都八王子市東中野,多摩都市モノレール,大塚・帝京大学駅,3,京王線,聖蹟桜ヶ丘駅,17.0,多摩都市モノレール,中央大学・明星大学駅,7.0,71000.0,66000.0,5000.0,66000.0,66000.0,1K,27.52,https://suumo.jp/chintai/jnc_000060982808/?bc=100237009705
3302,2049,多摩都市モノレール 大塚・帝京大学駅 5階建 築14年,東京都八王子市東中野,多摩都市モノレール,大塚・帝京大学駅,3,京王線,聖蹟桜ヶ丘駅,17.0,多摩都市モノレール,中央大学・明星大学駅,7.0,72000.0,67000.0,5000.0,67000.0,67000.0,1K,27.52,https://suumo.jp/chintai/jnc_000043149563/?bc=100257015404
3303,2049,多摩都市モノレール 大塚・帝京大学駅 5階建 築14年,東京都八王子市東中野,多摩都市モノレール,大塚・帝京大学駅,3,京王線,聖蹟桜ヶ丘駅,17.0,多摩都市モノレール,中央大学・明星大学駅,7.0,73000.0,68000.0,5000.0,68000.0,68000.0,1K,27.52,https://suumo.jp/chintai/jnc_000037021867/?bc=100257653862
3304,2050,ＪＲ青梅線 福生駅 4階建 築12年,東京都福生市大字福生,ＪＲ青梅線,福生駅,4,ＪＲ八高線,東福生駅,9.0,ＪＲ青梅線,牛浜駅,17.0,56500.0,50000.0,6500.0,0.0,0.0,1K,19.87,https://suumo.jp/chintai/jnc_000064860882/?bc=100154217814
3305,2051,ファインコート目白,東京都豊島区目白５,西武池袋線,椎名町駅,3,ＪＲ山手線,目白駅,15.0,東京メトロ有楽町線,要町駅,14.0,72000.0,68000.0,4000.0,136000.0,68000.0,ワンルーム,21.47,https://suumo.jp/chintai/jnc_000024424170/?bc=100250119417
3306,2051,ファインコート目白,東京都豊島区目白５,西武池袋線,椎名町駅,3,ＪＲ山手線,目白駅,15.0,東京メトロ有楽町線,要町駅,14.0,72000.0,68000.0,4000.0,136000.0,68000.0,ワンルーム,19.46,https://suumo.jp/chintai/jnc_000064505356/?bc=100229516673
3307,2051,ファインコート目白,東京都豊島区目白５,西武池袋線,椎名町駅,3,ＪＲ山手線,目白駅,15.0,東京メトロ有楽町線,要町駅,14.0,72000.0,68000.0,4000.0,136000.0,68000.0,ワンルーム,19.46,https://suumo.jp/chintai/jnc_000068237959/?bc=100224558666
3308,2052,Ｍａｉｓｏｎ　ｄｅ　ＡＢＣ,東京都荒川区東尾久４,日暮里・舎人ライナー,赤土小学校前駅,3,ＪＲ山手線,田端駅,13.0,京成本線,新三河島駅,12.0,80000.0,77000.0,3000.0,77000.0,77000.0,1K,28.68,https://suumo.jp/chintai/jnc_000064040363/?bc=100227377780
3309,2053,都営三田線 西巣鴨駅 11階建 築14年,東京都豊島区西巣鴨４,都営三田線,西巣鴨駅,3,都電荒川線,新庚申塚駅,1.0,ＪＲ山手線,巣鴨駅,16.0,77000.0,67000.0,10000.0,0.0,67000.0,1K,21.05,https://suumo.jp/chintai/jnc_000051754363/?bc=100250535274
3310,2054,都営三田線 西巣鴨駅 11階建 築14年,東京都豊島区巣鴨４,都営三田線,西巣鴨駅,3,ＪＲ山手線,巣鴨駅,14.0,ＪＲ山手線,大塚駅,7.0,77000.0,67000.0,10000.0,0.0,67000.0,1K,21.05,https://suumo.jp/chintai/jnc_000069507953/?bc=100253825494
3311,2055,ルーブル京浜蒲田,東京都大田区南蒲田１,京急本線,京急蒲田駅,5,京急空港線,糀谷駅,9.0,ＪＲ京浜東北線,蒲田駅,15.0,79000.0,70000.0,9000.0,0.0,0.0,1K,20.63,https://suumo.jp/chintai/jnc_000069765256/?bc=100240437433
3312,2055,ルーブル京浜蒲田,東京都大田区南蒲田１,京急本線,京急蒲田駅,5,京急空港線,糀谷駅,9.0,ＪＲ京浜東北線,蒲田駅,15.0,80000.0,72000.0,8000.0,0.0,72000.0,1K,20.63,https://suumo.jp/chintai/jnc_000028922902/?bc=100254929583
3313,2055,ルーブル京浜蒲田,東京都大田区南蒲田１,京急本線,京急蒲田駅,5,京急空港線,糀谷駅,9.0,ＪＲ京浜東北線,蒲田駅,15.0,80000.0,72000.0,8000.0,0.0,72000.0,1K,20.63,https://suumo.jp/chintai/jnc_000069068178/?bc=100248833559
3314,2055,ルーブル京浜蒲田,東京都大田区南蒲田１,京急本線,京急蒲田駅,5,京急空港線,糀谷駅,9.0,ＪＲ京浜東北線,蒲田駅,15.0,80000.0,72000.0,8000.0,0.0,72000.0,1K,20.3,https://suumo.jp/chintai/jnc_000069557796/?bc=100258632268
3315,2056,ISLE東京向島,東京都墨田区東向島６,東武伊勢崎線,東向島駅,3,京成押上線,京成曳舟駅,9.0,東京メトロ半蔵門線,押上駅,28.0,78000.0,58000.0,20000.0,0.0,0.0,1K,22.5,https://suumo.jp/chintai/jnc_000068942837/?bc=100253588045
